temperatura,precipitacao,altitude,declividade,exposicao,distancia_vertical_drenagem,densidade_drenagem,cobertura_arborea,estrategia_cluster,estrategia
23.4,1567.0,241.7700042724609,2.040915012359619,114.59979248046876,0.0,23.509599685668945,23.0,2,intensiva_irrigacao
23.4,2022.0,570.9299926757812,1.3020559549331665,225.5184936523437,2.0799999237060547,14.602899551391602,89.0,2,intensiva_irrigacao
23.4,2168.0,550.8800048828125,2.781503915786743,120.9180679321289,14.630000114440918,12.063599586486816,83.0,2,intensiva_irrigacao
23.4,2462.0,140.50999450683594,0.460871011018753,255.96376037597656,51.09999847412109,16.082000732421875,21.0,2,intensiva_irrigacao
23.5,2313.0,210.7100067138672,5.874534130096436,237.9946136474609,18.18000030517578,17.686399459838867,89.0,2,intensiva_irrigacao
23.8,1055.0,145.52999877929688,1.9550960063934328,160.34617614746094,6.110000133514404,17.63360023498535,9.0,2,intensiva_irrigacao
23.8,1722.0,234.4199981689453,3.93265700340271,216.02737426757807,72.2300033569336,14.249899864196776,30.0,2,intensiva_irrigacao
23.8,1729.0,55.540000915527344,3.5496230125427246,87.78836059570312,15.84000015258789,20.444700241088867,17.0,2,intensiva_irrigacao
23.8,2795.0,6.0,3.4273018836975098,173.2901611328125,2.059999942779541,14.25119972229004,71.0,2,intensiva_irrigacao
23.9,1885.0,100.94000244140624,2.1125550270080566,225.0,0.0,14.21969985961914,76.0,2,intensiva_irrigacao
23.9,1897.0,58.56999969482422,1.1652610301971436,192.7532958984375,8.619999885559082,20.950899124145508,17.0,2,intensiva_irrigacao
23.9,2081.0,80.18000030517578,0.3092359900474548,167.9017333984375,18.75,14.577199935913086,85.0,2,intensiva_irrigacao
24.0,1616.0,68.25,0.206152006983757,71.56504821777344,6.519999980926514,16.499900817871094,30.0,2,intensiva_irrigacao
24.0,1687.0,78.88999938964844,7.268919944763184,96.1886215209961,18.15999984741211,27.06570053100586,17.0,3,fertilizacao_alta
24.0,1899.0,92.58999633789062,1.8896549940109253,174.61068725585938,43.90999984741211,12.05270004272461,30.0,2,intensiva_irrigacao
24.1,1830.0,71.58000183105469,0.311165988445282,164.53878784179688,31.770000457763672,18.81209945678711,70.0,2,intensiva_irrigacao
24.1,1992.0,81.80000305175781,0.4244570136070251,18.511648178100582,6.619999885559082,15.871700286865234,35.0,1,reflorestamento_natural
24.1,2025.0,7.0,0.3259409964084625,135.0,28.950000762939453,12.005999565124512,25.0,2,intensiva_irrigacao
24.1,2233.0,80.4000015258789,0.6308469772338867,232.4069061279297,6.25,4.816199779510498,72.0,0,mecanizacao
24.1,2271.0,97.54000091552734,0.4370299875736236,208.6790313720703,55.18999862670898,16.22249984741211,79.0,0,mecanizacao
24.200000000000003,2847.0,15.479999542236328,0.0,156.20071411132812,28.979999542236328,20.867900848388672,92.0,1,reflorestamento_natural
24.3,1126.0,252.5,2.5310630798339844,178.4434356689453,0.0,21.964099884033203,19.0,3,fertilizacao_alta
24.3,1298.0,67.11000061035156,0.3713079988956451,235.06906127929688,0.0,26.34259986877441,25.0,3,fertilizacao_alta
24.3,1622.0,74.18000030517578,0.3715119957923889,198.43495178222656,15.0600004196167,27.28280067443848,36.0,3,fertilizacao_alta
24.3,2203.0,181.44000244140625,2.408741950988769,77.00537872314453,33.439998626708984,17.002899169921875,83.0,1,reflorestamento_natural
24.3,2359.0,161.13999938964844,0.145683005452156,189.7683563232422,12.529999732971191,20.603099822998047,81.0,1,reflorestamento_natural
24.3,2563.0,99.36000061035156,1.11729097366333,149.2207794189453,4.010000228881836,11.843199729919434,95.0,1,reflorestamento_natural
24.4,1687.0,51.16999816894531,5.035308837890625,325.6196594238281,42.150001525878906,12.79300022125244,81.0,0,mecanizacao
24.5,1202.0,110.27999877929688,3.938541889190674,315.545654296875,0.0,28.41950035095215,47.0,3,fertilizacao_alta
24.5,1738.0,223.3800048828125,5.28071403503418,338.6293640136719,6.739999771118164,18.191499710083008,29.0,3,fertilizacao_alta
24.5,2119.0,72.8499984741211,2.593034029006958,203.19859313964844,22.959999084472656,16.666099548339844,97.0,0,mecanizacao
24.6,1687.0,316.5299987792969,0.206168994307518,142.49586486816406,46.81999969482422,29.34410095214844,5.0,3,fertilizacao_alta
24.6,1847.0,168.52999877929688,0.2058790028095245,324.4623107910156,22.350000381469727,19.563400268554688,77.0,0,mecanizacao
24.6,1847.0,168.52999877929688,0.2058790028095245,324.4623107910156,22.350000381469727,19.563400268554688,77.0,0,mecanizacao
24.6,1885.0,257.739990234375,0.0,196.47195434570312,27.34000015258789,13.389699935913086,80.0,0,mecanizacao
24.6,1885.0,257.739990234375,0.0,196.47195434570312,27.34000015258789,13.389699935913086,80.0,0,mecanizacao
24.6,2294.0,11.140000343322754,2.338236093521118,180.44073486328125,0.0,17.874799728393555,75.0,1,reflorestamento_natural
24.6,951.0,43.43000030517578,1.2746750116348269,87.693359375,60.09999847412109,9.115099906921388,82.0,1,reflorestamento_natural
24.700000000000003,1839.0,174.75999450683594,0.6184719800949097,180.0,20.96999931335449,30.698999404907227,11.0,3,fertilizacao_alta
24.700000000000003,2114.0,57.150001525878906,0.5149379968643188,130.16493225097656,0.0,18.459699630737305,93.0,1,reflorestamento_natural
24.700000000000003,2147.0,122.75,0.949537992477417,1.847609043121338,33.97999954223633,17.788299560546875,83.0,1,reflorestamento_natural
24.700000000000003,2491.0,160.80999755859375,0.3713040053844452,126.02737426757812,14.829999923706056,12.82409954071045,81.0,1,reflorestamento_natural
24.8,1112.0,439.9400024414063,1.1368709802627563,243.43495178222656,59.400001525878906,18.15850067138672,17.0,3,fertilizacao_alta
24.8,1758.0,464.7099914550781,0.2302410006523132,157.48727416992188,116.19000244140624,23.58580017089844,75.0,3,fertilizacao_alta
24.8,1762.0,284.2900085449219,1.677556037902832,37.69423675537109,46.310001373291016,24.29750061035156,42.0,3,fertilizacao_alta
24.8,1767.0,59.16999816894531,1.3382550477981567,142.13450622558594,39.11000061035156,14.329700469970703,85.0,1,reflorestamento_natural
24.8,1780.0,59.56999969482422,1.8803369998931885,328.5479431152344,12.789999961853027,12.053199768066406,79.0,0,mecanizacao
24.8,1805.0,104.7300033569336,8.251873970031738,66.80140686035156,11.350000381469728,21.44059944152832,18.0,3,fertilizacao_alta
24.8,1851.0,83.93000030517578,2.1795639991760254,218.2901611328125,72.47000122070312,15.283900260925291,43.0,3,fertilizacao_alta
24.8,2058.0,284.6000061035156,0.5564690232276917,169.38034057617188,38.15999984741211,16.390199661254883,87.0,1,reflorestamento_natural
24.8,2145.0,157.80999755859375,0.1030860021710395,198.43495178222656,96.31999969482422,11.394200325012209,83.0,0,mecanizacao
24.8,2162.0,97.2699966430664,0.5146849751472473,203.19859313964844,70.69999694824219,20.0231990814209,83.0,0,mecanizacao
24.8,2861.0,5.0,0.1029400005936622,25.240528106689453,30.850000381469727,19.617300033569336,32.0,1,reflorestamento_natural
24.9,1615.0,413.6199951171875,1.7272449731826782,86.0548095703125,10.979999542236328,25.20709991455078,13.0,3,fertilizacao_alta
24.9,1625.0,77.33000183105469,0.4604769945144653,327.99462890625,73.93000030517578,22.167200088500977,26.0,3,fertilizacao_alta
24.9,2025.0,116.16999816894533,0.2304279953241348,128.41806030273438,21.90999984741211,13.729100227355955,80.0,1,reflorestamento_natural
24.9,2212.0,94.47000122070312,2.182684898376465,48.40276718139648,220.3300018310547,14.751099586486816,79.0,1,reflorestamento_natural
24.9,2224.0,86.9800033569336,0.5153999924659729,6.91366720199585,0.0,12.469799995422363,80.0,1,reflorestamento_natural
24.9,2255.0,66.61000061035156,0.3259190022945404,227.9823303222656,18.200000762939453,16.266599655151367,80.0,0,mecanizacao
24.9,2255.0,84.72000122070312,7.062714099884033,121.75948333740234,0.0,16.97599983215332,80.0,1,reflorestamento_natural
24.9,2278.0,131.49000549316406,4.1662421226501465,161.56504821777344,108.86000061035156,12.76889991760254,90.0,0,mecanizacao
24.9,2663.0,69.1500015258789,0.1029400005936622,266.1859130859375,0.0,22.306299209594727,24.0,0,mecanizacao
25.0,1057.0,57.709999084472656,8.493905067443848,197.8188934326172,3.700000047683716,14.485099792480469,10.0,3,fertilizacao_alta
25.0,1085.0,92.75,1.1750710010528564,27.121301651000977,9.520000457763672,17.01759910583496,32.0,3,fertilizacao_alta
25.0,1260.0,85.43000030517578,0.9771850109100342,350.31121826171875,6.440000057220459,19.77779960632324,5.0,3,fertilizacao_alta
25.0,1316.0,36.47999954223633,7.484689235687256,202.8250274658203,43.93999862670898,22.065099716186523,2.0,3,fertilizacao_alta
25.0,1553.0,91.63999938964844,1.3135210275650024,99.78240966796876,0.2000000029802322,18.92410087585449,23.0,3,fertilizacao_alta
25.0,1573.0,344.3399963378906,2.044075965881348,122.00538635253906,20.059999465942383,22.301700592041016,31.0,3,fertilizacao_alta
25.0,1595.0,337.1400146484375,3.4039430618286133,67.10944366455078,14.8100004196167,29.524900436401367,15.0,3,fertilizacao_alta
25.0,1785.0,67.6500015258789,0.3255659937858581,207.0796661376953,0.1500000059604644,23.88419914245605,85.0,0,mecanizacao
25.0,1785.0,93.86000061035156,1.8896509408950808,290.5560302734375,4.170000076293945,20.32099914550781,60.0,0,mecanizacao
25.0,1838.0,53.52999877929688,0.2058790028095245,192.3335876464844,14.619999885559082,18.88129997253418,77.0,0,mecanizacao
25.0,1845.0,226.8099975585937,0.3715099990367889,217.8749847412109,4.179999828338623,10.600299835205078,83.0,0,mecanizacao
25.0,1851.0,110.18000030517578,1.6774439811706543,164.60757446289062,6.769999980926514,15.49489974975586,59.0,1,reflorestamento_natural
25.0,1929.0,436.3299865722656,0.7278749942779541,143.05441284179688,35.47999954223633,15.377599716186523,58.0,1,reflorestamento_natural
25.0,2125.0,77.33000183105469,2.40042495727539,221.6114501953125,24.26000022888184,17.418899536132812,86.0,0,mecanizacao
25.0,2204.0,19.93000030517578,0.103083997964859,312.95458984375,32.08000183105469,21.955400466918945,25.0,3,fertilizacao_alta
25.0,2213.0,180.509994506836,0.2304359972476959,8.130101203918457,65.01000213623047,28.57999992370605,30.0,3,fertilizacao_alta
25.0,2379.0,63.630001068115234,3.042865037918091,197.9402313232422,58.79990005493164,15.549500465393066,90.0,0,mecanizacao
25.0,2401.0,89.45999908447266,1.0344929695129397,90.0,109.91999816894533,16.47640037536621,70.0,1,reflorestamento_natural
25.0,2405.0,34.34000015258789,0.4249779880046844,178.47923278808594,19.63999938964844,24.00169944763184,71.0,1,reflorestamento_natural
25.0,2492.0,186.9199981689453,2.1637179851531982,251.56504821777344,28.07999992370605,9.206000328063965,77.0,0,mecanizacao
25.0,2565.0,236.22000122070312,0.92637699842453,181.67919921875,6.650000095367432,16.591999053955078,81.0,1,reflorestamento_natural
25.0,2582.0,337.92999267578125,1.6753400564193726,59.93141555786133,195.1000061035156,14.574700355529783,79.0,1,reflorestamento_natural
25.0,2605.0,141.0800018310547,0.9720240235328674,68.1985855102539,100.36000061035156,10.329099655151367,83.0,1,reflorestamento_natural
25.0,2704.0,94.01000213623048,0.2305109947919845,113.19859313964844,151.74000549316406,24.22100067138672,30.0,3,fertilizacao_alta
25.1,1198.0,187.4900054931641,0.103081002831459,187.2060546875,46.18000030517578,19.242799758911133,21.0,3,fertilizacao_alta
25.1,1653.0,92.55999755859376,0.7494490146636963,98.85430908203124,15.0,16.074499130249023,21.0,3,fertilizacao_alta
25.1,1773.0,294.1499938964844,4.2900390625,202.16635131835932,6.010000228881836,23.002500534057617,39.0,3,fertilizacao_alta
25.1,1775.0,81.12000274658203,0.8498860001564026,180.0,8.140000343322754,27.910999298095703,15.0,3,fertilizacao_alta
25.1,1830.0,80.16999816894531,0.2304289937019348,359.2079467773437,25.959999084472656,26.60759925842285,21.0,3,fertilizacao_alta
25.1,1887.0,78.76000213623047,1.898530960083008,303.886962890625,83.6500015258789,8.30720043182373,79.0,0,mecanizacao
25.1,1894.0,88.1500015258789,1.3424500226974487,90.0,3.740000009536743,34.91529846191406,10.0,3,fertilizacao_alta
25.1,1930.0,121.77999877929688,0.0,327.99462890625,14.029999732971191,12.225199699401855,84.0,0,mecanizacao
25.1,1930.0,121.77999877929688,0.0,327.99462890625,14.029999732971191,12.225199699401855,84.0,0,mecanizacao
25.1,1973.0,75.97000122070312,0.6008279919624329,301.0346069335937,23.479999542236328,10.312399864196776,12.0,0,mecanizacao
25.1,1984.0,105.13999938964844,0.0,0.0,54.790000915527344,16.057199478149414,5.0,3,fertilizacao_alta
25.1,1984.0,105.13999938964844,0.0,0.0,54.790000915527344,16.057199478149414,5.0,3,fertilizacao_alta
25.1,1991.0,459.510009765625,0.5149350166320801,43.10233688354492,21.40999984741211,18.52580070495605,54.0,1,reflorestamento_natural
25.1,2138.0,39.540000915527344,3.991221904754639,33.690067291259766,35.79999923706055,11.780799865722656,73.0,1,reflorestamento_natural
25.1,2147.0,606.5900268554688,0.3713099956512451,44.999996185302734,11.289999961853027,20.03689956665039,83.0,1,reflorestamento_natural
25.1,2294.0,130.77000427246094,0.6004400253295898,131.82017517089844,15.829999923706056,14.88539981842041,77.0,1,reflorestamento_natural
25.1,2777.0,75.33999633789062,0.6514919996261597,179.0963592529297,24.11000061035156,13.270500183105469,82.0,1,reflorestamento_natural
25.200000000000003,1236.0,80.97000122070312,0.1456770002841949,266.9872131347656,25.40999984741211,12.054200172424316,67.0,0,mecanizacao
25.200000000000003,1324.0,27.809999465942383,2.0428109169006348,202.334228515625,3.7300000190734863,23.4778995513916,25.0,3,fertilizacao_alta
25.200000000000003,1384.0,13.239999771118164,0.742579996585846,341.39501953125,0.2399999946355819,15.040300369262695,13.0,3,fertilizacao_alta
25.200000000000003,1583.0,118.18000030517578,0.8245800137519836,6.248370170593262,20.540000915527344,15.208000183105469,19.0,3,fertilizacao_alta
25.200000000000003,1595.0,100.4000015258789,0.2302419990301132,336.13983154296875,15.06999969482422,17.712200164794922,80.0,0,mecanizacao
25.200000000000003,1595.0,100.4000015258789,0.2302419990301132,336.13983154296875,15.06999969482422,17.712200164794922,80.0,0,mecanizacao
25.200000000000003,1618.0,765.8400268554688,0.8298869729042053,21.03750991821289,17.43000030517578,11.526000022888184,17.0,3,fertilizacao_alta
25.200000000000003,1652.0,10.420000076293944,2.7993879318237305,324.11785888671875,16.110000610351562,26.01020050048828,9.0,3,fertilizacao_alta
25.200000000000003,1685.0,463.6199951171875,0.8739950060844421,117.84757995605467,33.0099983215332,20.699499130249023,10.0,3,fertilizacao_alta
25.200000000000003,1723.0,68.62000274658203,0.0,258.5110168457031,72.58999633789062,9.223400115966797,100.0,0,mecanizacao
25.200000000000003,1748.0,81.01000213623047,3.25580096244812,187.1446533203125,10.420000076293944,10.23900032043457,20.0,3,fertilizacao_alta
25.200000000000003,1798.0,222.5599975585937,0.4117519855499267,274.3987121582031,3.359999895095825,28.013999938964844,85.0,0,mecanizacao
25.200000000000003,1798.0,294.4800109863281,1.4740370512008667,159.84825134277344,10.18000030517578,11.787599563598633,10.0,3,fertilizacao_alta
25.200000000000003,1953.0,104.11000061035156,5.217430114746094,135.0,49.27999877929688,10.651100158691406,10.0,3,fertilizacao_alta
25.200000000000003,1976.0,281.3800048828125,0.6511120200157166,232.2060546875,0.0,25.869400024414062,32.0,3,fertilizacao_alta
25.200000000000003,2022.0,1.0,1.4555150270462036,259.6951599121094,15.239999771118164,12.40310001373291,76.0,0,mecanizacao
25.200000000000003,2077.0,265.57000732421875,0.2304349988698959,81.70285034179688,25.030000686645508,15.947099685668944,86.0,1,reflorestamento_natural
25.200000000000003,2163.0,127.5,0.6912490129470825,287.2776184082031,53.959999084472656,5.873000144958496,81.0,0,mecanizacao
25.200000000000003,2168.0,28.600000381469727,0.0,164.95361328125,13.670000076293944,26.737199783325195,44.0,3,fertilizacao_alta
25.200000000000003,2182.0,20.61000061035156,0.515388011932373,81.92244720458984,12.989999771118164,30.653499603271484,71.0,1,reflorestamento_natural
25.200000000000003,2186.0,643.510009765625,6.019114017486572,158.67054748535156,18.780000686645508,10.766200065612791,72.0,1,reflorestamento_natural
25.200000000000003,2191.0,145.5500030517578,0.2304379940032959,331.3895263671875,12.229999542236328,18.047100067138672,91.0,0,mecanizacao
25.200000000000003,2224.0,85.33999633789062,3.372632026672364,122.99930572509766,15.619999885559082,10.214900016784668,82.0,1,reflorestamento_natural
25.200000000000003,2307.0,211.509994506836,0.4379079937934875,245.28256225585932,0.0,14.916600227355955,0.0,3,fertilizacao_alta
25.200000000000003,2348.0,68.01000213623047,0.1456799954175949,84.29716491699219,19.440000534057617,20.205799102783203,34.0,1,reflorestamento_natural
25.200000000000003,2428.0,104.12999725341795,1.6084630489349363,283.6269836425781,16.809999465942383,15.68589973449707,84.0,0,mecanizacao
25.200000000000003,2808.0,111.44000244140624,0.3730059862136841,52.76516342163086,11.989999771118164,12.833499908447266,32.0,1,reflorestamento_natural
25.200000000000003,3390.0,10.279999732971191,0.7430049777030945,315.0,47.18000030517578,14.778300285339355,83.0,0,mecanizacao
25.200000000000003,3419.0,50.54999923706055,0.0,109.35899353027344,5.900000095367432,23.259599685668945,87.0,1,reflorestamento_natural
25.3,1189.0,8.0600004196167,2.45501708984375,78.6900634765625,2.1700000762939453,23.606300354003903,14.0,3,fertilizacao_alta
25.3,1273.0,195.1999969482422,1.302446961402893,323.3467712402344,6.96999979019165,21.38050079345703,20.0,3,fertilizacao_alta
25.3,1338.0,77.30999755859375,5.462522029876709,272.6264038085937,65.41000366210938,15.141200065612791,23.0,3,fertilizacao_alta
25.3,1389.0,552.3599853515625,3.690948009490967,20.11963081359864,119.94000244140624,20.64189910888672,14.0,3,fertilizacao_alta
25.3,1594.0,106.16000366210938,0.5549899935722351,239.62088012695312,18.1200008392334,11.417400360107422,78.0,0,mecanizacao
25.3,1630.0,6.889999866485596,0.0,191.3099365234375,240.259994506836,15.470499992370604,5.0,3,fertilizacao_alta
25.3,1630.0,6.889999866485596,0.0,191.3099365234375,240.259994506836,15.470499992370604,5.0,3,fertilizacao_alta
25.3,1641.0,1.7100000381469729,4.4283599853515625,267.7093811035156,0.0,13.15089988708496,82.0,0,mecanizacao
25.3,1688.0,61.810001373291016,0.6004319787025452,304.1144714355469,0.0,21.87800025939941,15.0,3,fertilizacao_alta
25.3,1703.0,74.66999816894531,1.1750129461288452,303.6900634765625,62.56999969482422,23.704200744628903,16.0,3,fertilizacao_alta
25.3,1719.0,88.77999877929688,3.971333980560303,224.4838409423828,43.709999084472656,21.60569953918457,20.0,3,fertilizacao_alta
25.3,1743.0,59.16999816894531,9.279043197631836,157.8587646484375,0.0,10.988499641418455,23.0,3,fertilizacao_alta
25.3,1773.0,88.25,1.7638880014419556,68.1985855102539,6.849999904632568,15.398900032043455,45.0,1,reflorestamento_natural
25.3,1804.0,165.1999969482422,0.1456779986619949,148.09188842773438,0.0399999991059303,11.25469970703125,86.0,1,reflorestamento_natural
25.3,1804.0,165.1999969482422,0.1456779986619949,148.09188842773438,0.0399999991059303,11.25469970703125,86.0,1,reflorestamento_natural
25.3,1806.0,675.6699829101562,0.3259229958057403,276.63250732421875,0.9200000166893004,21.38479995727539,85.0,0,mecanizacao
25.3,1889.0,288.70001220703125,1.0600600242614746,200.5430450439453,37.27999877929688,22.5275993347168,23.0,3,fertilizacao_alta
25.3,1926.0,52.619998931884766,2.5433061122894287,314.693603515625,21.059999465942383,21.579099655151367,20.0,3,fertilizacao_alta
25.3,2059.0,420.7099914550781,8.03735637664795,20.18222618103028,14.06999969482422,12.239800453186035,80.0,1,reflorestamento_natural
25.3,2169.0,72.83000183105469,2.408741950988769,60.46121597290039,38.65999984741211,11.204899787902832,87.0,1,reflorestamento_natural
25.3,2183.0,179.47000122070312,0.4117519855499267,119.05460357666016,0.0,25.581600189208984,81.0,1,reflorestamento_natural
25.3,2216.0,63.970001220703125,1.4639739990234375,154.9831085205078,48.619998931884766,17.20199966430664,74.0,1,reflorestamento_natural
25.3,2284.0,71.41999816894531,2.5971200466156006,191.3099365234375,15.359999656677246,7.97189998626709,70.0,0,mecanizacao
25.3,2310.0,245.8000030517578,0.0,41.40766906738281,0.0,21.820499420166016,8.0,3,fertilizacao_alta
25.3,2427.0,89.3499984741211,0.5149340033531189,50.84456253051758,0.0,13.070199966430664,77.0,1,reflorestamento_natural
25.3,2603.0,144.3699951171875,0.1456809937953949,126.25383758544922,1.4199999570846558,24.467100143432617,5.0,3,fertilizacao_alta
25.3,2795.0,13.050000190734863,6.696619033813477,215.0316467285156,74.72000122070312,13.56820011138916,79.0,0,mecanizacao
25.3,2946.0,45.38999938964844,0.3255670070648193,132.7093963623047,15.199999809265137,17.4507999420166,19.0,1,reflorestamento_natural
